days,CategoryName,total_sales
2019-05-25,Seafood,31031.0
2019-05-26,Beverages,88105.0
2019-05-26,Condiments,60042.0
2019-05-26,Confections,65826.0
2019-05-26,Dairy Products,56244.0
2019-05-26,Grains/Cereals,28048.0
2019-05-26,Meat/Poultry,66912.0
2019-05-26,Produce,24541.0
2019-05-26,Seafood,46473.0
2019-05-27,Beverages,103829.0
2019-05-27,Condiments,56846.0
2019-05-27,Confections,70440.0
2019-05-27,Dairy Products,63395.0
2019-05-27,Grains/Cereals,34879.0
2019-05-27,Meat/Poultry,66772.0
2019-05-27,Produce,28242.0
2019-05-27,Seafood,58854.5
2019-05-28,Beverages,73457.0
2019-05-28,Condiments,30769.0
2019-05-28,Confections,51869.0
2019-05-28,Dairy Products,33759.0
2019-05-28,Grains/Cereals,16532.0
2019-05-28,Meat/Poultry,19752.0
2019-05-28,Produce,18972.0
2019-05-28,Seafood,27368.0
2019-05-29,Beverages,53036.0
2019-05-29,Condiments,37383.5
2019-05-29,Confections,41662.0
2019-05-29,Dairy Products,30739.0
2019-05-29,Grains/Cereals,17577.0
2019-05-29,Meat/Poultry,54141.0
2019-05-29,Produce,23259.0
2019-05-29,Seafood,28204.0
2019-05-30,Beverages,44976.0
2019-05-30,Condiments,30259.0
2019-05-30,Confections,29370.0
2019-05-30,Dairy Products,30756.0
2019-05-30,Grains/Cereals,15658.0
2019-05-30,Meat/Poultry,41159.0
2019-05-30,Produce,9746.0
2019-05-30,Seafood,25449.0
2019-05-31,Beverages,68322.0
2019-05-31,Condiments,32947.0
2019-05-31,Confections,41054.0
2019-05-31,Dairy Products,39673.0
2019-05-31,Grains/Cereals,15682.0
2019-05-31,Meat/Poultry,49473.0
2019-05-31,Produce,13195.0
2019-05-31,Seafood,30224.0
2019-06-01,Beverages,47557.0
2019-06-01,Condiments,22150.0
2019-06-01,Confections,43100.0
2019-06-01,Dairy Products,30296.0
2019-06-01,Grains/Cereals,11151.0
2019-06-01,Meat/Poultry,29832.0
2019-06-01,Produce,13264.0
2019-06-01,Seafood,28798.0
2019-06-02,Beverages,56187.0
2019-06-02,Condiments,28937.0
2019-06-02,Confections,31132.0
2019-06-02,Dairy Products,30267.0
2019-06-02,Grains/Cereals,13237.0
2019-06-02,Meat/Poultry,33517.0
2019-06-02,Produce,14937.0
2019-06-02,Seafood,23331.0
2019-06-03,Beverages,99378.0
2019-06-03,Condiments,75663.0
2019-06-03,Confections,108958.0
2019-06-03,Dairy Products,84090.5
2019-06-03,Grains/Cereals,44823.0
2019-06-03,Meat/Poultry,92820.0
2019-06-03,Produce,46322.0
2019-06-03,Seafood,69622.0
2019-06-04,Beverages,80415.0
2019-06-04,Condiments,43954.0
2019-06-04,Confections,58146.0
2019-06-04,Dairy Products,38863.0
2019-06-04,Grains/Cereals,20098.0
2019-06-04,Meat/Poultry,66415.0
2019-06-04,Produce,22981.0
2019-06-04,Seafood,33013.0
2019-06-05,Beverages,86889.0
2019-06-05,Condiments,63492.5
2019-06-05,Confections,69667.25
2019-06-05,Dairy Products,60749.05
2019-06-05,Grains/Cereals,31032.0
2019-06-05,Meat/Poultry,70939.0
2019-06-05,Produce,47893.0
2019-06-05,Seafood,52864.0
2019-06-06,Beverages,84094.0
2019-06-06,Condiments,56714.0
2019-06-06,Confections,65486.0
2019-06-06,Dairy Products,61397.0
2019-06-06,Grains/Cereals,26415.0
2019-06-06,Meat/Poultry,45048.0
2019-06-06,Produce,37001.5
2019-06-06,Seafood,55428.0
2019-06-07,Beverages,50068.0
2019-06-07,Condiments,55157.0
2019-06-07,Confections,63005.0
2019-06-07,Dairy Products,50770.0
2019-06-07,Grains/Cereals,28173.0
2019-06-07,Meat/Poultry,61761.0
2019-06-07,Produce,35335.0
2019-06-07,Seafood,45517.0
2019-06-08,Beverages,42976.0
2019-06-08,Condiments,15828.0
2019-06-08,Confections,33006.0
2019-06-08,Dairy Products,24168.0
2019-06-08,Grains/Cereals,10929.0
2019-06-08,Meat/Poultry,26183.0
2019-06-08,Produce,9867.0
2019-06-08,Seafood,23827.0
2019-06-09,Beverages,99205.0
2019-06-09,Condiments,53339.0
2019-06-09,Confections,65692.0
2019-06-09,Dairy Products,57333.0
2019-06-09,Grains/Cereals,26659.0
2019-06-09,Meat/Poultry,68928.0
2019-06-09,Produce,33200.0
2019-06-09,Seafood,52788.0
2019-06-10,Beverages,70662.0
2019-06-10,Condiments,51212.4
2019-06-10,Confections,52797.0
2019-06-10,Dairy Products,28321.0
2019-06-10,Grains/Cereals,26070.0
2019-06-10,Meat/Poultry,59023.0
2019-06-10,Produce,28933.0
2019-06-10,Seafood,39449.0
2019-06-11,Beverages,68510.0
2019-06-11,Condiments,56145.0
2019-06-11,Confections,55570.0
2019-06-11,Dairy Products,49972.0
2019-06-11,Grains/Cereals,22643.0
2019-06-11,Meat/Poultry,62548.0
2019-06-11,Produce,33978.0
2019-06-11,Seafood,47434.0
2019-06-12,Beverages,34518.0
2019-06-12,Condiments,25540.0
2019-06-12,Confections,24544.0
2019-06-12,Dairy Products,27008.0
2019-06-12,Grains/Cereals,13666.0
2019-06-12,Meat/Poultry,24696.0
2019-06-12,Produce,10443.0
2019-06-12,Seafood,16328.0
2019-06-13,Beverages,115931.0
2019-06-13,Condiments,86526.0
2019-06-13,Confections,85306.0
2019-06-13,Dairy Products,83879.0
2019-06-13,Grains/Cereals,28805.6
2019-06-13,Meat/Poultry,78701.0
2019-06-13,Produce,55395.0
2019-06-13,Seafood,70432.0
2019-06-14,Beverages,61447.0
2019-06-14,Condiments,43001.0
2019-06-14,Confections,60629.0
2019-06-14,Dairy Products,48466.0
2019-06-14,Grains/Cereals,22907.0
2019-06-14,Meat/Poultry,32576.0
2019-06-14,Produce,13735.0
2019-06-14,Seafood,29189.0
2019-06-15,Beverages,117145.0
2019-06-15,Condiments,63177.0
2019-06-15,Confections,79355.0
2019-06-15,Dairy Products,70409.0
2019-06-15,Grains/Cereals,33005.0
2019-06-15,Meat/Poultry,70431.0
2019-06-15,Produce,41651.0
2019-06-15,Seafood,66566.0
2019-06-16,Beverages,71733.0
2019-06-16,Condiments,41213.0
2019-06-16,Confections,67263.0
2019-06-16,Dairy Products,53363.0
2019-06-16,Grains/Cereals,20296.0
2019-06-16,Meat/Poultry,57680.0
2019-06-16,Produce,31697.0
2019-06-16,Seafood,43372.0
2019-06-17,Beverages,98312.0
2019-06-17,Condiments,51523.0
2019-06-17,Confections,53186.0
2019-06-17,Dairy Products,47028.0
2019-06-17,Grains/Cereals,27554.0
2019-06-17,Meat/Poultry,71227.0
2019-06-17,Produce,20108.0
2019-06-17,Seafood,66933.2
2019-06-18,Beverages,47227.0
2019-06-18,Condiments,24197.0
2019-06-18,Confections,23034.0
2019-06-18,Dairy Products,29512.0
2019-06-18,Grains/Cereals,16404.0
2019-06-18,Meat/Poultry,19695.0
2019-06-18,Produce,11984.0
2019-06-18,Seafood,24651.0
2019-06-19,Beverages,49786.0
2019-06-19,Condiments,41042.0
2019-06-19,Confections,42431.0
2019-06-19,Dairy Products,38046.0
2019-06-19,Grains/Cereals,15980.0
2019-06-19,Meat/Poultry,32019.0
2019-06-19,Produce,28510.0
2019-06-19,Seafood,31873.0
2019-06-20,Beverages,35606.0
2019-06-20,Condiments,26397.0
2019-06-20,Confections,25455.0
2019-06-20,Dairy Products,29519.0
2019-06-20,Grains/Cereals,13796.0
2019-06-20,Meat/Poultry,28658.0
2019-06-20,Produce,12735.0
2019-06-20,Seafood,24332.0
2019-06-21,Beverages,53077.0
2019-06-21,Condiments,42128.0
2019-06-21,Confections,38982.0
2019-06-21,Dairy Products,32831.75
2019-06-21,Grains/Cereals,18970.0
2019-06-21,Meat/Poultry,38431.0
2019-06-21,Produce,22583.75
2019-06-21,Seafood,30490.0
2019-06-22,Beverages,111498.0
2019-06-22,Condiments,51827.0
2019-06-22,Confections,77491.0
2019-06-22,Dairy Products,58961.0
2019-06-22,Grains/Cereals,23028.0
2019-06-22,Meat/Poultry,62496.0
2019-06-22,Produce,36014.0
2019-06-22,Seafood,66817.0
2019-06-23,Beverages,101910.0
2019-06-23,Condiments,43122.0
2019-06-23,Confections,51520.0
2019-06-23,Dairy Products,54484.0
2019-06-23,Grains/Cereals,21346.0
2019-06-23,Meat/Poultry,57498.0
2019-06-23,Produce,28848.0
2019-06-23,Seafood,35189.0
2019-06-24,Beverages,98609.0
2019-06-24,Condiments,66981.0
2019-06-24,Confections,80390.8
2019-06-24,Dairy Products,76539.0
2019-06-24,Grains/Cereals,31765.0
2019-06-24,Meat/Poultry,72031.0
2019-06-24,Produce,46050.0
2019-06-24,Seafood,54767.0
2019-06-25,Beverages,63426.0
2019-06-25,Condiments,32028.0
2019-06-25,Confections,50719.0
2019-06-25,Dairy Products,49094.0
2019-06-25,Grains/Cereals,15564.0
2019-06-25,Meat/Poultry,41256.0
2019-06-25,Produce,21494.0
2019-06-25,Seafood,37007.0
2019-06-26,Beverages,73772.0
2019-06-26,Condiments,30536.0
2019-06-26,Confections,46331.0
2019-06-26,Dairy Products,38808.0
2019-06-26,Grains/Cereals,17270.0
2019-06-26,Meat/Poultry,48213.0
2019-06-26,Produce,15797.0
2019-06-26,Seafood,34414.0
2019-06-27,Beverages,98953.0
2019-06-27,Condiments,70897.0
2019-06-27,Confections,94012.4
2019-06-27,Dairy Products,59106.0
2019-06-27,Grains/Cereals,31010.0
2019-06-27,Meat/Poultry,88619.0
2019-06-27,Produce,35572.0
2019-06-27,Seafood,59021.4
2019-06-28,Beverages,76967.0
2019-06-28,Condiments,51914.0
2019-06-28,Confections,44790.0
2019-06-28,Dairy Products,50434.0
2019-06-28,Grains/Cereals,31183.0
2019-06-28,Meat/Poultry,47239.0
2019-06-28,Produce,18588.0
2019-06-28,Seafood,38414.0
2019-06-29,Beverages,14047.0
2019-06-29,Condiments,12158.0
2019-06-29,Confections,7760.0
2019-06-29,Dairy Products,21198.0
2019-06-29,Grains/Cereals,8442.0
2019-06-29,Meat/Poultry,13226.0
2019-06-29,Produce,11057.0
2019-06-29,Seafood,14123.0
2019-06-30,Beverages,39635.0
2019-06-30,Condiments,23896.0
2019-06-30,Confections,32631.0
2019-06-30,Dairy Products,22313.0
2019-06-30,Grains/Cereals,14143.0
2019-06-30,Meat/Poultry,38760.0
2019-06-30,Produce,19758.0
2019-06-30,Seafood,25425.0
2019-07-01,Beverages,160375.0
2019-07-01,Condiments,64944.0
2019-07-01,Confections,87950.0
2019-07-01,Dairy Products,71807.0
2019-07-01,Grains/Cereals,31501.0
2019-07-01,Meat/Poultry,63933.0
2019-07-01,Produce,44658.0
2019-07-01,Seafood,63805.0
2019-07-02,Beverages,55472.0
2019-07-02,Condiments,34501.0
2019-07-02,Confections,41830.5
2019-07-02,Dairy Products,31820.0
2019-07-02,Grains/Cereals,21772.0
2019-07-02,Meat/Poultry,47296.0
2019-07-02,Produce,23746.0
2019-07-02,Seafood,32594.0
2019-07-03,Beverages,64617.0
2019-07-03,Condiments,64976.0
2019-07-03,Confections,67292.0
2019-07-03,Dairy Products,58782.0
2019-07-03,Grains/Cereals,29490.0
2019-07-03,Meat/Poultry,62236.0
2019-07-03,Produce,35922.0
2019-07-03,Seafood,49333.0
2019-07-04,Beverages,54665.0
2019-07-04,Condiments,28604.0
2019-07-04,Confections,36662.0
2019-07-04,Dairy Products,29916.0
2019-07-04,Grains/Cereals,11954.0
2019-07-04,Meat/Poultry,30305.0
2019-07-04,Produce,16066.0
2019-07-04,Seafood,24733.0
2019-07-05,Beverages,68936.0
2019-07-05,Condiments,55410.0
2019-07-05,Confections,54372.0
2019-07-05,Dairy Products,45007.0
2019-07-05,Grains/Cereals,21403.0
2019-07-05,Meat/Poultry,59706.0
2019-07-05,Produce,27168.0
2019-07-05,Seafood,44017.0
2019-07-06,Beverages,43855.0
2019-07-06,Condiments,33504.0
2019-07-06,Confections,45668.0
2019-07-06,Dairy Products,31434.0
2019-07-06,Grains/Cereals,16758.0
2019-07-06,Meat/Poultry,36416.0
2019-07-06,Produce,15273.0
2019-07-06,Seafood,25341.0
2019-07-07,Beverages,46996.0
2019-07-07,Condiments,37468.0
2019-07-07,Confections,45439.0
2019-07-07,Dairy Products,36039.0
2019-07-07,Grains/Cereals,25525.0
2019-07-07,Meat/Poultry,39481.0
2019-07-07,Produce,22399.0
2019-07-07,Seafood,37613.0
2019-07-08,Beverages,105359.0
2019-07-08,Condiments,50284.0
2019-07-08,Confections,53051.0
2019-07-08,Dairy Products,51995.0
2019-07-08,Grains/Cereals,29195.75
2019-07-08,Meat/Poultry,60619.0
2019-07-08,Produce,31804.0
2019-07-08,Seafood,46165.0
2019-07-09,Beverages,69205.0
2019-07-09,Condiments,47980.0
2019-07-09,Confections,55035.0
2019-07-09,Dairy Products,52171.25
2019-07-09,Grains/Cereals,25175.0
2019-07-09,Meat/Poultry,54513.0
2019-07-09,Produce,31876.0
2019-07-09,Seafood,45434.0
2019-07-10,Beverages,67343.0
2019-07-10,Condiments,25719.0
2019-07-10,Confections,30076.0
2019-07-10,Dairy Products,28661.0
2019-07-10,Grains/Cereals,13344.0
2019-07-10,Meat/Poultry,27810.0
2019-07-10,Produce,16593.0
2019-07-10,Seafood,25981.0
2019-07-11,Beverages,38050.8
2019-07-11,Condiments,35445.0
2019-07-11,Confections,37363.0
2019-07-11,Dairy Products,40423.5
2019-07-11,Grains/Cereals,19475.0
2019-07-11,Meat/Poultry,28946.0
2019-07-11,Produce,23888.0
2019-07-11,Seafood,37193.0
2019-07-12,Beverages,69643.0
2019-07-12,Condiments,43005.0
2019-07-12,Confections,56732.0
2019-07-12,Dairy Products,49354.0
2019-07-12,Grains/Cereals,22583.0
2019-07-12,Meat/Poultry,66282.0
2019-07-12,Produce,24007.0
2019-07-12,Seafood,45355.0
2019-07-13,Beverages,75888.0
2019-07-13,Condiments,47206.0
2019-07-13,Confections,73705.0
2019-07-13,Dairy Products,57335.0
2019-07-13,Grains/Cereals,30793.0
2019-07-13,Meat/Poultry,86210.0
2019-07-13,Produce,34938.0
2019-07-13,Seafood,51982.0
2019-07-14,Beverages,67410.0
2019-07-14,Condiments,38255.0
2019-07-14,Confections,36129.0
2019-07-14,Dairy Products,40454.0
2019-07-14,Grains/Cereals,15622.0
2019-07-14,Meat/Poultry,46528.0
2019-07-14,Produce,25497.0
2019-07-14,Seafood,27595.0
2019-07-15,Beverages,83941.0
2019-07-15,Condiments,60288.0
2019-07-15,Confections,68809.0
2019-07-15,Dairy Products,62593.6
2019-07-15,Grains/Cereals,30405.6
2019-07-15,Meat/Poultry,63755.0
2019-07-15,Produce,48806.0
2019-07-15,Seafood,60192.5
2019-07-16,Beverages,72997.0
2019-07-16,Condiments,53642.0
2019-07-16,Confections,61841.0
2019-07-16,Dairy Products,47396.0
2019-07-16,Grains/Cereals,32975.0
2019-07-16,Meat/Poultry,57788.0
2019-07-16,Produce,24397.0
2019-07-16,Seafood,38879.0
2019-07-17,Beverages,61178.0
2019-07-17,Condiments,33579.0
2019-07-17,Confections,43648.0
2019-07-17,Dairy Products,28723.0
2019-07-17,Grains/Cereals,14090.0
2019-07-17,Meat/Poultry,37419.8
2019-07-17,Produce,18212.0
2019-07-17,Seafood,31052.0
2019-07-18,Beverages,55587.6
2019-07-18,Condiments,45145.0
2019-07-18,Confections,55488.0
2019-07-18,Dairy Products,40024.5
2019-07-18,Grains/Cereals,21896.0
2019-07-18,Meat/Poultry,61743.0
2019-07-18,Produce,19472.0
2019-07-18,Seafood,40322.0
2019-07-19,Beverages,50851.55
2019-07-19,Condiments,25039.0
2019-07-19,Confections,30304.0
2019-07-19,Dairy Products,16144.0
2019-07-19,Grains/Cereals,8857.0
2019-07-19,Meat/Poultry,19258.0
2019-07-19,Produce,12279.0
2019-07-19,Seafood,20395.0
2019-07-20,Beverages,28635.0
2019-07-20,Condiments,29545.0
2019-07-20,Confections,38774.0
2019-07-20,Dairy Products,26634.0
2019-07-20,Grains/Cereals,11076.0
2019-07-20,Meat/Poultry,40779.0
2019-07-20,Produce,9503.0
2019-07-20,Seafood,17374.0
2019-07-21,Beverages,52199.0
2019-07-21,Condiments,31559.0
2019-07-21,Confections,44853.0
2019-07-21,Dairy Products,38067.0
2019-07-21,Grains/Cereals,17863.0
2019-07-21,Meat/Poultry,46651.0
2019-07-21,Produce,24798.0
2019-07-21,Seafood,23016.0
2019-07-22,Beverages,80369.0
2019-07-22,Condiments,44461.0
2019-07-22,Confections,68085.5
2019-07-22,Dairy Products,49331.0
2019-07-22,Grains/Cereals,24664.0
2019-07-22,Meat/Poultry,32696.0
2019-07-22,Produce,27728.5
2019-07-22,Seafood,41277.0
2019-07-23,Beverages,150746.0
2019-07-23,Condiments,80853.0
2019-07-23,Confections,94297.0
2019-07-23,Dairy Products,80782.0
2019-07-23,Grains/Cereals,36911.0
2019-07-23,Meat/Poultry,87472.2
2019-07-23,Produce,53012.0
2019-07-23,Seafood,66663.0
2019-07-24,Beverages,28565.0
2019-07-24,Condiments,12144.0
2019-07-24,Confections,16545.0
2019-07-24,Dairy Products,13436.0
2019-07-24,Grains/Cereals,8224.0
2019-07-24,Meat/Poultry,12994.35
2019-07-24,Produce,12566.0
2019-07-24,Seafood,12811.0
2019-07-25,Beverages,67547.0
2019-07-25,Condiments,70174.0
2019-07-25,Confections,72534.8
2019-07-25,Dairy Products,62899.2
2019-07-25,Grains/Cereals,32382.0
2019-07-25,Meat/Poultry,81732.0
2019-07-25,Produce,36951.0
2019-07-25,Seafood,51245.0
2019-07-26,Beverages,56131.0
2019-07-26,Condiments,42978.0
2019-07-26,Confections,55242.0
2019-07-26,Dairy Products,44800.0
2019-07-26,Grains/Cereals,17566.0
2019-07-26,Meat/Poultry,50775.1
2019-07-26,Produce,27995.0
2019-07-26,Seafood,37179.0
2019-07-27,Beverages,72389.0
2019-07-27,Condiments,34692.0
2019-07-27,Confections,34452.0
2019-07-27,Dairy Products,35663.0
2019-07-27,Grains/Cereals,13253.0
2019-07-27,Meat/Poultry,25828.0
2019-07-27,Produce,20302.0
2019-07-27,Seafood,19799.0
2019-07-28,Beverages,41201.0
2019-07-28,Condiments,24681.0
2019-07-28,Confections,27410.0
2019-07-28,Dairy Products,28621.0
2019-07-28,Grains/Cereals,12506.0
2019-07-28,Meat/Poultry,37688.0
2019-07-28,Produce,14680.0
2019-07-28,Seafood,23648.0
2019-07-29,Beverages,72563.0
2019-07-29,Condiments,51367.0
2019-07-29,Confections,64444.75
2019-07-29,Dairy Products,50328.0
2019-07-29,Grains/Cereals,24098.0
2019-07-29,Meat/Poultry,59236.0
2019-07-29,Produce,36678.5
2019-07-29,Seafood,36716.5
2019-07-30,Beverages,133525.0
2019-07-30,Condiments,68097.0
2019-07-30,Confections,78506.7
2019-07-30,Dairy Products,64213.75
2019-07-30,Grains/Cereals,25053.0
2019-07-30,Meat/Poultry,77366.0
2019-07-30,Produce,42658.0
2019-07-30,Seafood,53799.0
2019-07-31,Beverages,88233.0
2019-07-31,Condiments,53446.0
2019-07-31,Confections,62199.0
2019-07-31,Dairy Products,54765.0
2019-07-31,Grains/Cereals,29864.0
2019-07-31,Meat/Poultry,64903.0
2019-07-31,Produce,29623.5
2019-07-31,Seafood,51780.0
2019-08-01,Beverages,119637.0
2019-08-01,Condiments,71762.0
2019-08-01,Confections,72610.0
2019-08-01,Dairy Products,64272.0
2019-08-01,Grains/Cereals,35015.0
2019-08-01,Meat/Poultry,86695.0
2019-08-01,Produce,28551.0
2019-08-01,Seafood,57984.0
2019-08-02,Beverages,32773.0
2019-08-02,Condiments,22766.0
2019-08-02,Confections,22856.0
2019-08-02,Dairy Products,30944.2
2019-08-02,Grains/Cereals,14839.0
2019-08-02,Meat/Poultry,21056.0
2019-08-02,Produce,13596.0
2019-08-02,Seafood,20242.0
2019-08-03,Beverages,52613.0
2019-08-03,Condiments,30096.0
2019-08-03,Confections,26325.0
2019-08-03,Dairy Products,26345.0
2019-08-03,Grains/Cereals,14854.0
2019-08-03,Meat/Poultry,26253.0
2019-08-03,Produce,10944.0
2019-08-03,Seafood,18458.0
2019-08-04,Beverages,101591.0
2019-08-04,Condiments,59216.0
2019-08-04,Confections,59417.0
2019-08-04,Dairy Products,60186.0
2019-08-04,Grains/Cereals,30404.0
2019-08-04,Meat/Poultry,68507.0
2019-08-04,Produce,34659.0
2019-08-04,Seafood,60608.0
2019-08-05,Beverages,65261.4
2019-08-05,Condiments,40572.5
2019-08-05,Confections,41418.4
2019-08-05,Dairy Products,37259.0
2019-08-05,Grains/Cereals,20804.0
2019-08-05,Meat/Poultry,43104.0
2019-08-05,Produce,32569.0
2019-08-05,Seafood,34934.0
2019-08-06,Beverages,75350.0
2019-08-06,Condiments,50075.0
2019-08-06,Confections,68689.25
2019-08-06,Dairy Products,49094.0
2019-08-06,Grains/Cereals,29640.0
2019-08-06,Meat/Poultry,59575.0
2019-08-06,Produce,35497.0
2019-08-06,Seafood,34703.0
2019-08-07,Beverages,66609.0
2019-08-07,Condiments,45847.0
2019-08-07,Confections,51969.0
2019-08-07,Dairy Products,48877.0
2019-08-07,Grains/Cereals,21139.0
2019-08-07,Meat/Poultry,48756.0
2019-08-07,Produce,28645.0
2019-08-07,Seafood,38283.0
2019-08-08,Beverages,80652.0
2019-08-08,Condiments,53516.0
2019-08-08,Confections,57426.0
2019-08-08,Dairy Products,60611.0
2019-08-08,Grains/Cereals,28651.0
2019-08-08,Meat/Poultry,48013.0
2019-08-08,Produce,28329.0
2019-08-08,Seafood,49627.0
2019-08-09,Beverages,86208.0
2019-08-09,Condiments,53840.5
2019-08-09,Confections,64702.0
2019-08-09,Dairy Products,55460.0
2019-08-09,Grains/Cereals,28605.0
2019-08-09,Meat/Poultry,59771.0
2019-08-09,Produce,27478.0
2019-08-09,Seafood,52314.0
2019-08-10,Beverages,129340.0
2019-08-10,Condiments,70009.0
2019-08-10,Confections,102883.0
2019-08-10,Dairy Products,76204.0
2019-08-10,Grains/Cereals,37620.0
2019-08-10,Meat/Poultry,86208.0
2019-08-10,Produce,48624.0
2019-08-10,Seafood,79933.0
2019-08-11,Beverages,97409.0
2019-08-11,Condiments,64478.0
2019-08-11,Confections,73508.0
2019-08-11,Dairy Products,65837.0
2019-08-11,Grains/Cereals,26500.0
2019-08-11,Meat/Poultry,79231.0
2019-08-11,Produce,45532.0
2019-08-11,Seafood,60682.0
2019-08-12,Beverages,86713.0
2019-08-12,Condiments,55727.0
2019-08-12,Confections,61559.0
2019-08-12,Dairy Products,55927.0
2019-08-12,Grains/Cereals,23854.0
2019-08-12,Meat/Poultry,54637.0
2019-08-12,Produce,35188.0
2019-08-12,Seafood,44217.0
2019-08-13,Beverages,56461.0
2019-08-13,Condiments,33108.0
2019-08-13,Confections,47326.0
2019-08-13,Dairy Products,35996.0
2019-08-13,Grains/Cereals,19117.0
2019-08-13,Meat/Poultry,41252.0
2019-08-13,Produce,19775.0
2019-08-13,Seafood,27113.0
2019-08-14,Beverages,42077.0
2019-08-14,Condiments,21872.2
2019-08-14,Confections,30659.0
2019-08-14,Dairy Products,27467.0
2019-08-14,Grains/Cereals,12989.0
2019-08-14,Meat/Poultry,30005.0
2019-08-14,Produce,9922.0
2019-08-14,Seafood,23935.4
2019-08-15,Beverages,46769.0
2019-08-15,Condiments,34796.8
2019-08-15,Confections,25719.0
2019-08-15,Dairy Products,23362.3
2019-08-15,Grains/Cereals,17834.0
2019-08-15,Meat/Poultry,40907.7
2019-08-15,Produce,23662.0
2019-08-15,Seafood,23017.0
2019-08-16,Beverages,77481.5
2019-08-16,Condiments,55488.0
2019-08-16,Confections,75120.0
2019-08-16,Dairy Products,69365.0
2019-08-16,Grains/Cereals,29473.0
2019-08-16,Meat/Poultry,62265.0
2019-08-16,Produce,37632.0
2019-08-16,Seafood,56493.0
2019-08-17,Beverages,93192.0
2019-08-17,Condiments,57687.0
2019-08-17,Confections,74451.0
2019-08-17,Dairy Products,63290.0
2019-08-17,Grains/Cereals,37559.0
2019-08-17,Meat/Poultry,96256.0
2019-08-17,Produce,37000.0
2019-08-17,Seafood,57567.0
2019-08-18,Beverages,88943.0
2019-08-18,Condiments,37115.0
2019-08-18,Confections,43563.0
2019-08-18,Dairy Products,44594.0
2019-08-18,Grains/Cereals,21455.0
2019-08-18,Meat/Poultry,45342.0
2019-08-18,Produce,26855.0
2019-08-18,Seafood,38961.0
2019-08-19,Beverages,68492.0
2019-08-19,Condiments,43017.0
2019-08-19,Confections,49992.2
2019-08-19,Dairy Products,47432.5
2019-08-19,Grains/Cereals,22140.0
2019-08-19,Meat/Poultry,58629.0
2019-08-19,Produce,20525.0
2019-08-19,Seafood,46379.75
2019-08-20,Beverages,65250.0
2019-08-20,Condiments,42111.0
2019-08-20,Confections,39709.0
2019-08-20,Dairy Products,47439.0
2019-08-20,Grains/Cereals,25956.0
2019-08-20,Meat/Poultry,57260.0
2019-08-20,Produce,23385.0
2019-08-20,Seafood,35786.0
2019-08-21,Beverages,105333.0
