Id,CustomerId,EmployeeId,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,StatusId
15788,ISLAT,6,2020-12-03,2021-01-14,2020-12-17,3,159,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland,2
15789,GROSR,1,2018-09-12,2018-10-20,2018-09-14,2,229,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA,2
15790,EASTC,2,2020-02-13,2020-02-24,2020-02-22,1,539,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France,2
15791,QUEEN,8,2019-09-10,2019-09-21,2019-09-12,3,35,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK,2
15792,FURIB,1,2019-11-18,2019-11-24,2019-12-06,2,447,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA,2
15793,TORTU,7,2020-08-20,2020-10-17,2020-09-13,2,178,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany,1
15794,WILMK,9,2019-11-06,2019-11-15,2019-11-12,1,190,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA,0
15795,SUPRD,1,2021-06-20,2021-07-11,2021-06-22,3,29,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,05021,Mexico,3
15796,MAGAA,6,2021-01-15,2021-01-15,2021-01-30,1,254,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,2
15797,GROSR,8,2018-02-22,2018-03-02,2018-02-27,1,441,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany,2
15798,RICAR,1,2018-06-01,2018-06-21,2018-06-02,3,386,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany,0
15799,GROSR,2,2021-05-02,2021-05-14,2021-05-04,3,324,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK,1
15800,TOMSP,1,2021-02-13,2021-02-28,2021-03-01,1,273,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France,0
15801,QUEEN,7,2020-08-14,2020-08-25,2020-08-15,2,470,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria,1
15802,WOLZA,2,2019-04-26,2019-05-05,2019-05-07,2,272,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal,0
15803,BOLID,5,2019-11-16,2019-12-19,2019-11-19,1,438,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden,0
15804,OTTIK,4,2021-09-03,2021-09-21,2021-09-16,2,502,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark,1
15805,COMMI,2,2020-02-13,2020-02-28,2020-02-14,2,126,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA,1
15806,LACOR,1,2019-03-03,2019-03-18,2019-03-04,3,196,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico,1
15807,MEREP,7,2019-06-17,2019-07-04,2019-06-19,3,426,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada,2
15808,PERIC,8,2020-02-20,2020-02-29,2020-02-21,1,232,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark,1
15809,SIMOB,2,2019-01-04,2019-01-17,2019-01-09,3,417,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA,3
15810,THECR,7,2018-08-04,2018-08-26,2018-08-07,3,289,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark,2
15811,LETSS,4,2018-06-18,2018-07-04,2018-07-04,1,32,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA,2
15812,LAUGB,4,2021-06-23,2021-06-29,2021-06-30,3,543,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany,0
15813,FRANS,5,2018-09-01,2018-09-01,2018-09-08,3,471,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK,2
15814,PICCO,6,2018-08-10,2018-08-13,2018-08-10,3,446,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK,2
15815,QUEEN,3,2019-09-26,2019-10-21,2019-09-27,2,122,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France,2
15816,DRACD,9,2018-11-24,2018-12-01,2018-12-16,3,59,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil,3
15817,QUICK,3,2018-06-05,2018-07-28,2018-06-20,1,119,Centro comercial Moctezuma,Sierras de Granada 9993,México D.F.,Central America,05022,Mexico,2
15818,FOLKO,3,2020-08-21,2020-09-20,2020-08-26,1,228,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK,3
15819,LONEP,5,2019-12-09,2019-12-18,2019-12-12,2,119,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,3
15820,OLDWO,3,2020-10-31,2020-12-08,2020-11-15,2,486,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA,1
15821,WANDK,1,2018-04-29,2018-05-18,2018-05-11,1,125,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany,1
15822,PARIS,4,2019-01-03,2019-02-10,2019-01-09,3,413,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil,2
15823,GALED,8,2019-06-23,2019-08-11,2019-06-26,2,49,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway,3
15824,LILAS,5,2019-06-01,2019-07-28,2019-06-03,3,443,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,0
15825,TRAIH,7,2020-08-09,2020-09-17,2020-08-12,3,89,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA,2
15826,OCEAN,4,2020-02-26,2020-04-01,2020-03-13,2,204,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany,2
15827,LINOD,3,2019-01-30,2019-02-12,2019-02-03,3,329,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina,1
15828,FOLIG,5,2019-04-01,2019-05-18,2019-04-07,2,193,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland,2
15829,MORGK,8,2021-07-02,2021-07-25,2021-07-04,1,371,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico,1
15830,VINET,6,2018-07-03,2018-08-20,2018-07-04,2,96,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,1
15831,PRINI,7,2020-07-23,2020-07-28,2020-07-24,3,44,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,1
15832,SANTG,3,2019-07-26,2019-07-28,2019-08-02,1,269,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,0
15833,OLDWO,8,2021-06-28,2021-07-13,2021-07-08,2,367,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK,0
15834,HANAR,5,2019-01-30,2019-02-16,2019-02-05,1,131,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,0
15835,FRANK,1,2020-04-25,2020-04-27,2020-05-19,1,256,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina,0
15836,RANCH,8,2019-03-13,2019-03-17,2019-03-16,2,306,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil,3
15837,HUNGC,8,2020-07-05,2020-08-01,2020-07-31,2,502,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK,0
15838,BONAP,5,2018-07-10,2018-07-16,2018-07-11,3,411,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Southern Europe,1756,Portugal,1
15839,OTTIK,3,2019-04-16,2019-05-17,2019-04-19,1,97,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany,0
15840,SEVES,6,2021-03-30,2021-04-21,2021-04-17,1,317,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany,1
15841,AROUT,8,2020-01-02,2020-01-08,2020-01-15,2,364,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina,3
15842,SUPRD,1,2019-07-13,2019-07-15,2019-07-15,1,295,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy,0
15843,LAMAI,5,2020-08-30,2020-09-07,2020-08-31,3,489,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,Western Europe,51100,France,0
15844,OLDWO,8,2019-09-16,2019-10-11,2019-09-17,1,471,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina,0
15845,SAVEA,2,2018-10-20,2018-12-09,2018-10-28,1,350,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France,2
15846,BLONP,1,2020-09-15,2020-10-04,2020-09-24,3,387,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland,3
15847,GOURL,2,2019-07-22,2019-07-26,2019-08-12,3,14,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland,0
15848,ROMEY,6,2019-08-04,2019-08-10,2019-08-16,3,26,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil,3
15849,LETSS,6,2018-12-21,2019-01-05,2018-12-25,1,354,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil,2
15850,FAMIA,5,2021-02-05,2021-02-28,2021-02-11,1,398,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,3
15851,WILMK,2,2018-08-01,2018-08-06,2018-08-04,3,150,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil,2
15852,LAMAI,4,2020-06-10,2020-06-18,2020-06-11,2,212,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal,0
15853,WANDK,7,2018-11-22,2018-12-03,2018-12-01,2,115,Alfred's Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany,1
15854,LAZYK,6,2018-08-01,2018-08-09,2018-08-01,1,303,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK,1
15855,WOLZA,2,2020-08-07,2020-08-08,2020-08-17,3,366,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany,3
15856,VAFFE,7,2018-10-02,2018-11-03,2018-10-20,2,204,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland,3
15857,RICSU,7,2018-02-17,2018-02-28,2018-02-23,3,147,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France,1
15858,CENTC,9,2021-02-26,2021-03-01,2021-03-13,3,282,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK,2
15859,LAZYK,5,2019-10-09,2019-10-24,2019-10-30,1,154,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland,2
15860,RATTC,6,2019-02-07,2019-02-21,2019-02-27,2,187,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,05033,Mexico,0
15861,THECR,5,2018-10-03,2018-10-14,2018-10-10,1,168,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium,0
15862,FISSA,4,2020-01-04,2020-02-05,2020-01-05,2,274,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy,0
15863,HUNGC,8,2021-05-12,2021-05-30,2021-05-14,2,424,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark,0
15864,RATTC,9,2019-05-06,2019-05-25,2019-05-17,2,122,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,3
15865,QUICK,5,2018-07-10,2018-09-01,2018-07-11,2,96,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,3
15866,FISSA,1,2021-03-01,2021-03-23,2021-03-08,2,453,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France,2
15867,LAZYK,5,2018-10-09,2018-10-28,2018-10-31,3,469,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA,3
15868,BOLID,3,2019-01-14,2019-02-10,2019-01-21,1,160,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,3
15869,QUEEN,5,2021-04-11,2021-05-13,2021-04-13,3,234,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK,2
15870,LONEP,9,2019-05-25,2019-06-16,2019-06-12,3,136,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark,3
15871,WOLZA,6,2018-09-09,2018-09-20,2018-09-18,2,262,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA,1
15872,LAZYK,3,2018-12-11,2018-12-24,2018-12-16,2,116,La corne d'abondance,"67, avenue de l'Europe",Versailles,Western Europe,78000,France,3
15873,NORTS,9,2019-11-08,2019-11-28,2019-11-18,3,232,Folies gourmandes,"184, chaussée de Tournai",Lille,Western Europe,59000,France,1
15874,KOENE,8,2021-09-05,2021-09-25,2021-09-08,2,53,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium,2
15875,MEREP,9,2020-08-07,2020-08-14,2020-08-10,1,413,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany,3
15876,LAMAI,3,2021-07-27,2021-07-31,2021-07-27,2,57,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,Southern Europe,28023,Spain,1
15877,BLONP,5,2018-08-04,2018-09-02,2018-08-07,2,280,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany,1
15878,VAFFE,8,2020-03-25,2020-04-16,2020-03-26,1,167,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil,0
15879,RICAR,7,2018-06-08,2018-07-08,2018-06-18,3,74,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA,2
15880,HILAA,1,2019-07-05,2019-08-06,2019-07-14,3,396,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil,0
15881,EASTC,4,2019-07-29,2019-09-04,2019-07-30,1,344,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain,2
15882,RICAR,3,2018-06-19,2018-07-16,2018-06-23,3,380,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy,2
15883,THECR,9,2019-10-08,2019-11-04,2019-10-22,1,431,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France,1
15884,GREAL,8,2020-08-15,2020-09-08,2020-08-15,2,391,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA,1
15885,BOLID,8,2018-11-02,2018-11-20,2018-11-02,3,84,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA,3
15886,WILMK,1,2018-08-15,2018-08-15,2018-08-24,3,186,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA,3
15887,GREAL,6,2019-06-04,2019-06-23,2019-06-10,2,160,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,3
15888,FURIB,2,2020-10-22,2020-11-20,2020-11-04,3,245,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany,2
15889,WILMK,3,2021-09-09,2021-09-18,2021-09-09,1,407,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark,0
15890,CENTC,7,2018-10-18,2018-12-06,2018-10-19,3,413,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,05033,Mexico,1
15891,DRACD,7,2020-05-25,2020-06-16,2020-05-26,1,202,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,04179,Germany,2
15892,HUNGO,7,2018-07-11,2018-07-17,2018-07-15,2,92,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA,1
15893,OTTIK,3,2018-05-07,2018-05-22,2018-05-11,3,175,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria,3
15894,BLONP,1,2019-06-02,2019-06-17,2019-06-09,3,343,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA,0
15895,RATTC,2,2019-08-22,2019-08-28,2019-08-26,3,344,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA,3
15896,VAFFE,1,2018-02-19,2018-03-23,2018-02-24,2,507,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria,0
15897,GREAL,3,2020-06-04,2020-06-23,2020-06-07,3,233,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium,0
15898,RICAR,9,2021-07-26,2021-08-26,2021-07-26,3,529,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,1
15899,FOLIG,1,2021-05-10,2021-05-10,2021-05-10,3,355,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,05033,Mexico,0
15900,TORTU,9,2020-11-14,2020-11-22,2020-11-18,2,364,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany,3
15901,RANCH,7,2018-12-18,2019-02-04,2019-01-02,3,194,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA,2
15902,HUNGC,9,2019-03-31,2019-04-08,2019-04-11,2,315,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil,1
15903,CENTC,9,2020-08-06,2020-09-09,2020-08-15,2,243,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA,0
15904,SIMOB,1,2019-01-07,2019-01-26,2019-01-26,3,404,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,3
15905,CENTC,6,2020-04-14,2020-05-02,2020-04-28,1,475,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA,1
15906,OLDWO,5,2020-01-16,2020-02-04,2020-01-26,2,451,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico,3
15907,GOURL,2,2019-03-25,2019-04-30,2019-03-29,1,59,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark,3
15908,PERIC,1,2019-05-05,2019-05-15,2019-05-12,2,242,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,3
15909,LETSS,3,2021-04-28,2021-04-28,2021-05-07,1,165,La corne d'abondance,"67, avenue de l'Europe",Versailles,Western Europe,78000,France,3
15910,NORTS,9,2019-01-17,2019-02-13,2019-02-01,1,276,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil,0
15911,SPLIR,1,2018-02-17,2018-03-10,2018-02-23,1,316,Centro comercial Moctezuma,Sierras de Granada 9993,México D.F.,Central America,05022,Mexico,2
15912,PRINI,7,2021-07-07,2021-08-10,2021-07-30,3,293,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany,3
15913,LAMAI,7,2019-01-23,2019-01-27,2019-01-25,1,503,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland,1
15914,PICCO,5,2021-05-21,2021-07-17,2021-05-22,1,71,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela,1
15915,LAUGB,2,2020-11-08,2020-12-05,2020-11-12,3,312,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil,2
15916,MORGK,5,2021-01-28,2021-02-26,2021-02-11,3,451,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,0
15917,CHOPS,2,2018-03-07,2018-03-31,2018-03-09,1,128,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium,0
15918,ROMEY,2,2018-05-07,2018-06-08,2018-05-08,2,350,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK,0
15919,FRANR,5,2019-06-30,2019-07-01,2019-07-07,1,176,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil,0
15920,GALED,8,2018-11-30,2018-12-21,2018-12-01,1,343,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,0
15921,ALFKI,6,2019-06-15,2019-07-07,2019-06-18,2,456,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil,3
15922,TOMSP,3,2019-02-23,2019-03-03,2019-02-26,3,403,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,1
15923,AROUT,8,2019-02-13,2019-02-27,2019-02-14,2,352,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,3
15924,FISSA,8,2021-03-11,2021-03-16,2021-03-31,1,81,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA,0
15925,PARIS,2,2019-07-10,2019-07-27,2019-07-16,3,264,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium,1
15926,FURIB,4,2021-01-04,2021-02-04,2021-01-09,1,474,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany,1
15927,RICSU,4,2018-02-28,2018-03-18,2018-03-03,2,384,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela,1
15928,KOENE,5,2020-10-03,2020-10-18,2020-10-17,1,430,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil,3
15929,GROSR,2,2019-02-28,2019-04-09,2019-02-28,2,49,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark,3
15930,MAGAA,9,2021-08-15,2021-10-09,2021-08-17,3,330,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK,2
15931,RICAR,5,2018-11-03,2018-11-04,2018-11-06,3,31,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany,2
15932,REGGC,8,2020-11-10,2020-12-21,2020-12-09,2,260,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK,2
15933,NORTS,1,2020-06-30,2020-07-18,2020-07-01,2,131,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France,1
15934,SPLIR,8,2021-05-23,2021-07-02,2021-05-24,3,453,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA,1
15935,COMMI,7,2019-07-25,2019-07-28,2019-07-28,2,128,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico,1
15936,GREAL,9,2018-04-02,2018-04-21,2018-04-03,3,390,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal,2
15937,HUNGC,9,2020-10-28,2020-11-08,2020-11-09,3,56,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA,1
15938,LETSS,5,2018-07-20,2018-09-09,2018-07-23,1,57,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain,1
15939,WHITC,7,2020-03-25,2020-04-15,2020-04-04,1,130,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France,0
15940,CHOPS,6,2021-01-27,2021-02-11,2021-02-13,3,486,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina,2
15941,FRANR,1,2019-08-23,2019-08-23,2019-08-23,2,248,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France,1
15942,MORGK,6,2020-12-20,2020-12-23,2020-12-26,2,336,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland,2
15943,PICCO,8,2019-11-25,2019-11-26,2019-11-27,2,218,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France,2
15944,MAISD,6,2020-02-04,2020-02-28,2020-02-18,1,451,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark,3
15945,DUMON,2,2018-02-28,2018-03-07,2018-03-06,3,345,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA,1
15946,LETSS,2,2019-07-01,2019-07-02,2019-07-06,1,282,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,North America,V3F 2K1,Canada,1
15947,DUMON,6,2021-07-25,2021-08-31,2021-07-26,2,434,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela,2
15948,DRACD,1,2018-04-26,2018-05-11,2018-04-30,2,412,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina,0
15949,WOLZA,9,2020-04-22,2020-05-30,2020-05-01,1,291,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA,0
15950,CHOPS,8,2018-12-05,2018-12-15,2018-12-09,3,345,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina,2
15951,SANTG,5,2020-09-12,2020-09-22,2020-09-19,3,107,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK,1
15952,GODOS,8,2021-02-28,2021-03-05,2021-03-10,2,395,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland,1
15953,WELLI,7,2019-02-28,2019-03-05,2019-03-01,2,20,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden,0
